id	document	id
3474	저만 그런거 아닌거같은데 해결좀 해주세요	0
3475	지니는 새벽만 되면 특정가수로 도배가 됩니다	0
3476	탑백 탑이백 차트의 신뢰성이 바닥입니다	0
3477	아침마다 그 차트 보는것도 지겹습니다	0
3478	분명 다운로드 했던 곡인데 저장곡 리스트 보면 그 노래는 없고 그런데 동일 곡은 제외 후 다운로드합니다	0
3479	라고 하면서 다운로드 안 되고 어쩌라는겨 ㅎㅎ	0
3480	오류인가요 왜 특정곡만 이상하게 나오죠	0
3481	돈 내고 노래듣는데 오류좀 없게하세요	0
3482	왜자꾸 네트워크가 없대요 저번에도 그러더니 또이러네	0
3483	속도제한없이 무제한이에요	0
3484	내 플레이리스트 안에 있는 곡을 재생하면 그 곡부터 시작해서 그 플레이리스트를 재생하는게 상식적인것같은데 그렇지않음	0
3485	늘 엄한 리스트가 재생됨	0
3486	안드로이드 오토에서 음악재생시 음악이 간헐적으로 자주 끊어져요	0
3487	못들을 정도입니다	0
3488	진짜 지니뮤직은 뭐하는건지 모르겠다 직장인들 출근시간에 노래도 못듣고 네트워크 오류난다 하고 나만 이상한 줄 알고 지웠다	0
3489	다시깔고 네이버 쳐보니까 다 그러네	0
3490	저번부터 왜 이러는건지 하나도 모르겠고 납득 할 만한 이유 아니면 다른거로 갈아 타련다	0
3491	아 여태 잘사용하다가 뭔 갑자기 네트워크 연결아된다캅니까	0
3492	와파 연결해도 안된다뜨고 뭐 어쩌란건지 폰 껏다켜도 안되고 앱삭제했다 깔아도 안되는데 왜이러나요	0
3493	지금은 또 로그인도 안됩니다	0
3494	하	0
3495	다른기능들은 다 좋은데 렉이 너무 심하고 와이파이가 잘되는데 안된다하고 그래서 좀 불편합니다	0
3496	그 부분 수정해주시면 감사하겠습니다	0
3497	지니뮤직 오류났나요	0
3498	페이지에 아무것도 안뜨고 네트워크 연결 다 돼있는데도 서버와의 연결이 원활하지 않습니다	0
3499	잠시후 다시 시도해주세요	0
3500	만 뜨고 로그인도 안돼요	0
3501	잘이용하고있는데 갑자기 네트워크에 연결이 안되있다하네요	0
3502	ㅡㅡ	0
3503	다른앱은 잘만되는데 앱다시 깔아도 마찬가지고 홈화면에 아무것도 나오지 않습니다 ㅠ	0
3504	노력하시는 분들께 너무 죄송하지만 원하는 음원이 있고 없고를 떠나서 너무 끈키고 튕긴다 스마트폰 생기고 처음으로 리뷰써본다 두어달 동안 꾸준하게계속업데이트를 해도 달라지지 않는다 케이티 유저임에도 월 만원넘는 멜론을 구매해서 들을 때 사실 정말 아까운 생각 한번도 안했다	0
3505	저 음악 감상 하려고 유지 해요	1
3506	중간에 끈키는거 속상해요 개선하겠다는 코멘트 말고 보여주시길 바래요	0
3507	업데이트 하니 음악넘겨지는시간 더 늦어지고 알림	0
3508	뱃지가 사라졌다 뜨네요	0
3509	제대로 업데이트 한것입니까지니 멜론으로 갈아탈직전입니다	0
3510	일단 곡이 적고 검색이나 플레이리스트 편집같은 것들이 정리가 안되있고 굉장히 불편함 그리고 출퇴근시간에만 듣는데 왜 먹통이냐고 먹통되면 그만큼 환불해줘야되는거 아닌가	0
3511	진짜 서비스 후짐	0
3512	요금제 때문에 시작한 벌써 일년 된 지니앱 서비스 불만족의 단 하나는 음원이 없어서도 아닌 호환성 문제다 차에서도 에어팟에서도 계속 음악 중단 별 하나도 휴 분명 음지에서 노력하는 사람이 있을거라 또 개선해주시길 정말 바라는 마음에 꽉 찬 별과 함께 긴 리뷰 남겨요	0
3513	워치 지니뮤직 에서 문제점 있어서 문의 합니다	0
3514	워치에서 지니뮤직 음악 듣으려고 하면 노래 검색 버튼 이 없고 반응속도 느려서 사용 하기 불편해요	0
3515	워치용 지니뮤직에 노래찿기 검색 버튼 하고 반응속도좀 해결 해주세요	0
3516	검색 버튼으로 노래 찾고 싶어요	0
3517	워치용 지니뮤직에 검색 버튼좀 추가 해주시고 반응속도좀 개선 해주세요	0
3518	빨리 해결 해주세요	0
3519	버즈 프로나 차량과 블루투스 연동이 잘 안되는 듯 합니다	0
3520	터치도 먹히지 않고 빅스비루틴블루투스 연결 시 음악 자동재생도 되지 않습니다	0
3521	확인 바랍니다	0
3522	다른 앱이랑 충돌이 너무 심해요	0
3523	노래 틀고 다른 어플 실행하면 노래가 뚝 끊기고 번거롭습니다	0
3524	재생목록 열때마다 멈추는거 최적화가 잘 안된거같아요	0
3525	넘 느려서 업데이트 안된게 있나하고 들어와봄다른 음악어플은 안그러는데 지니뮤직 다시 쓰지않을더같아요	0
3526	앱이 너무 느린거 아닙니까 해도해도 너무하네	0
3527	돈은 돈대로 받으시면서 서버관리 너무 안하시네	0
3528	진짜 너무 느려요	0
3529	맨날 서버와의 연결이 지연된다 그래	0
3530	업데이트 이후 계속 에러뜨고 노래는 갑자기 빠른재생되고 해결좀요	0
3531	네트워크 오류 좀 고쳐주세요	0
3532	다음 노래로 넘어가려고 하면 오류떠요	0
3533	들어가도 인터넷 접속 안된다고 뜸 와이파이 잘 돼고 혹시나 해서 데이터도 켜보고 업데이트 해야되나 해서 삭제했다	0
3534	다시 깔아도 안들어가짐	0
3535	현재 앱 이용 안됩니다	0
3536	네트워크 연결 시간이 초과되었다	0
3537	라는 문구만 계속 뜹니다	0
3538	단말기 재부팅해도 안됩니다	0
3539	확인해주세요	0
3540	로그인이 안돼고 계속 네트워크 비연결 떠요 다른 앱은 멀쩡히 잘 작동하고 연결이 되는데요	0
3541	리뷰 잘안쓰는데 라서 지니 쓰고있는데 계속 멈추고 랜덤으로 플레이햇는데 어느순간부터 그냥 플레이리스트에잇는 곳 어느지점위아래로 왔다갔다하네요	0
3542	막귀인 나도 노래 음질 개구림 운영자가 있는게 맞죠	0
3543	업데이트도 대충하는거같고 개선해야될게 한두개가아님	0
3544	현 시간부로 서버와 네트워크 연결이 원활하지 않는다고 합니다	0
3545	다른 어플기능은 잘되는데 갑자기 지니뮤직만 문제가 생겼습니다	0
3546	해결방법좀알려주세요	0
3547	계속 서버와접속이 연결이 안됀다고 하는데 이게 한두번도 아니고 관리가 너무 안돼는거 아닌가요 정말 최악이네 무료로 사용하는것도 아닌데 정말 이건 아니라고 봅니다	0
3548	와이파이 데이터 사용으로 재생 다 해봤는데 실행이 안되네요	0
3549	제 돈 주고 구매해서 사용도 못하고 왜 네트워크 연결이 안되는지	0
3550	위젯 좀 다양하게 꾸밀수있게 해주세요	0
3551	기본 딱 개밖에 없어서 너무 안이뻐요ㅠㅠ 파워앰프처럼 다양하면 얼마나 좋을꼬	0
3552	잘 쓰고 있습니다	1
3553	근데 정기결제가 되더니 시분 경 갑자기 노래가 끊어지며 자동으로 로그아웃이 되었습니다	0
3554	비밀번호 찾기도 안되고 해결해주시던지 해결방안 좀 알려주십쇼	0
3555	업데이트가 안 되고 계속 대기중이네요	0
3556	지금 지니뮤직만 업데이트만 잘 되면 좋은데 대기중이고 스토어가 렉 걸려요	0
3557	이걸 하루빨리 해결 좀 해주세요	0
3558	포인트 사용이 불가능하네요	0
3559	본인인증도 하고 이것저것 다 해봤는데 포인트 창이 어디있는지도 안보이게 되어있는게 너무 화나네요	0
3560	매주 빌보드 차트 플레이스트로 올려주시던게 없어져서 저를 포함한 많은 사람들이 불편해하는데 다시 해주시면 좋겠습니다	0
3561	몇년째 잘 쓰고 있습니다	1
3562	근데 요즘 자꾸 끊김	0
3563	현상이 일어나네요 처음엔 버즈에 문제가 있는 줄 알았는데 이어폰을 안 쓸때도 그러네요	0
3564	노래듣는건 좋지만 기능이 안좋고 노래를 한곡 만 저장되서 싫어요	0
3565	이거 결제하면 스마트폰에서만 사용가능함 에서 사용하려면 따로결제 해야됨	0
3566	딴거 쓰셈	0
3567	전이 듣던 노래를 삭제 했을 때 다시 듣고 싶으면 삭제 목록 가서 다시 들을 수 있어서 좋아요	0
3568	서버 연결이 만료되어 어쩌고 하면서 안되요 탭 잘만되닥 왜그러죠ㅠㅠㅡㅡㅡㅡㅡ	0
3569	현재 일부 노래에서 끊김현상 오류가 발생되니 긴급점검 요청드립니다	0
3570	음악 배속 아니었으면 벌써 버리고 다른 곳 구독했음	0
3571	간간히 음악 멈춰서 자동재생 못하고 검색창 검색하는 것도 뚝뚝 끊김	0
3572	발전이 없어요	0
3573	사운드 검색 내역에 빈 앨범들이 보이네요 빠져나갔다가 다시 들어가보면 빈 앨범들이 한개씩 늘어나요 버그란 알림	0
3574	떠서 삭제하고 들어와도 똑같네요 고쳐주세요	0
3575	지금 노래 들을려고 하는데 데이터 오류나네요 업데이트도 다 했는데 왜 오류나는 건가요 이런식으로 매번 오류나면 지니 안쓰고 멜론으로 넘어가렵니다 출근길에 노래 들으려고 가입했는데 이게 뭡니까하 답변을 안하네요ㅋㅋㅋ	0
3576	아니 그리고 제발 인기차트에 임영웅 노래랑 김호중 노래 주작 좀 그만 하세요	0
3577	인기차트에서 노래 괜찮은거 있나 찾아보려고 보면 매번 두명 노래만 상위권에 있어서 좋은노래 찾는것도 힘들어요	0
3578	이렇게 사용자들 의견 무시하는 어플은 처음 보네요 돈을 얼마나 드셨길래 사용자들 의견을 이렇게까지 무시하면서 계속 상위권에 올리는건지 이해가 안가네요ㅋㅋㅋ	0
3579	이번달까지만 지니쓰고 멜론으로 넘어 갈게요	0
3580	돈내고 스트리밍 쓰고있는데 네트워크 오류라면서 재생도 안되네요 유튜브는 장되는데 지니만 이럽니다	0
3581	재설치해도 로그인도 안되네요	0
3582	잘 듣고 있어요	1
3583	화면에서 넘어 가지 않습니다	0
3584	뒤로 나가도 계속 그 화면으로 돌아옵니다	0
3585	해결 부탁드리겠습니다	0
3586	원하지 않는 노래 제거 기능 건의 요 노래창에서 휴지통버튼 누르면 뭍지도 말고 바로바로 제거 가능하게 해주세요	0
3587	지금 삭제하려면 거쳐거쳐서 곡마다 오래걸려서 아주 불편해요 ㅠㅠ	0
3588	힘드시겠지만 조금만 더 신경써주세요ㅠㅠㅜ	0
3589	도데체 업데이트때 무슨 버그를 수정한건가요재생목록이 눌리지가 않아요	0
3590	어플도 먹통이되고 핸드폰 재부팅을 몇번을 했는지 몰라요빨리 수정해주세요	0
3591	진짜 인내심테스트 하는 것 같아요ㅡㅡ	0
3592	솔찍히 통신사 무료 서비스 아님안씀	0
3593	먼 김호준노래가 계속나와 아주 막나와 언제쩍건대 주변 그노래안듣는데 왜 탑 안에드는건지	0
3594	네트워크 연결 안되는것도 짜증나늨데 플레이리스트가 다시 리셋이되어있네요	0
3595	몇백곡이 한번에 날라갔어요	0
3596	이걸 또 언제 채워넣죠	0
3597	카톡으로 가입해서 비밀번호를 바꾸려는데 자꾸 에서 바꾸라고 하네요	0
3598	그래서 바꿨더니 지니에서는 적용도 안되고 로그인도 안되고 이거 바꾸는 방법 있나요	0
3599	분명 데이터 잘 터지고 다른거 다 작동되는데 지니만 가끔식 네트우ㅏ크가 원활하지 않아 노래가 안나옵니다 ㅍ ㅎ 라ㅏ 짜증쓰	0
3600	처음 이용권 사려고 이것저것 뒤지다가 결제하려고 했더니 금액이 달라서 봤더니 부가세 별도 그것도 지니뮤직 자체에서 하는것만 부가세 별도고 다른 기업이랑 제휴한거는 부가세 포함이더라고요 상술같아서 첫인상이 굉장히 안좋았습니다	0
3601	잠금화면 플레이어에서 어플닫기 버튼이 제일 우측에 있어 불편해요	0
3602	다음곡 버튼 누르다가 실수로 닫기 버튼을 누르게되는 경우가 있습니다	0
3603	좋습니당	1
3604	오늘 새벽부터 갑자기 인터넷 연결안되있다고 사용이 안됨	0
3605	멀쩡하게 연결되있고 데이터 잘 통하는데 계속 연결안되고 삭제했다가 다운로드해도 안됨	0
3606	찾는노래중에 없는노래가 너무 많아서 같은 앱을 더 선호하는 편이고 유명하지 않은 가수들 노래는 아예 찾아볼수가 없어서 불편합니다	0
3607	특정 아티스트 제외 기능 추가된거 너무 좋습니다	1
3608	에서 일일히 안 걸러도 되니 너무 편하네요	1
3609	한 플레이리스트에 한 곡을 여러번 넣을 수 있게 해주세요	0
3610	제가 좋아하는 순서가 있는데 한 곡을 한 번 밖에 못 넣으니 너무 불편합니다	0
3611	아니 뭐 사운드뮤직이라고 해서 노래들으려고하는데 계속 그페이지에서 안넘어가지고 나갔다 들어가도 똑같고 다시 지웠다깔아도 똑같고 계속 그페이지이에요 고쳐주세요	0
3612	꼭 들으려할때 서버연결안되요 이용권등록하면 순차적사용도아니고 그냥 동시적용되질않나개선해주세요	0
3613	노래 나오다가 뜬금없이 로그인하라그러고 네트워크 원할하지 않다그러고 자주 이러니 너무 불편함 기타 앱들은 정상구동됨	0
3614	잘사용 하다가 오늘 아침에 사용하려니 안되네요	0
3615	유투브도 짱짱하게 돌아가는데 데이터 연결이 안되있다	0
3616	뇨 빨리 해결해 주세요	0
3617	뭐에요 앱끄고 실행중 앱 모두 끄기했는데도 노래가 계속 나와요 노래 틀어보니 노래가 동시에 나와요 이거 뭐야 무서워 노래가 끝나야 멈춰요	0
3618	사용해본 앱 중에 플레이리스트에서 곡 제거 하는게 압도적으로 불편하게 돼 있네요	0
3619	일부러 지우기 불편하게 수정한건가요	0
3620	업데이튼하더니왜 더 안좋아진거지	0
3621	왜 더 소리가 끊기죠 참고로 이어폰은 고친지 얼마안됨	0
3622	장바구니에 노래 넣으면 왜 목록이 쌓이지 않고 이전에 담아둔 노래들이 사라지죠 어이없네	0
3623	업뎃을 대체 어떻게 하는 건지	0
3624	진짜 개빡치게함	0
3625	인터넷 잘되서 다른거는 아주 잘되는데 계속 원활하지 않다하고 계속 끊김 이럴거면 왜 들음	0
3626	아니 음악 다 듣기 이용권을 샀는데 자꾸 분듣기로 변해요	0
3627	이게 한두번이 아니고 한달에 세번씩 일어나는데 뭐죠 진짜ㅋㅋㅋ	0
3628	로그인도 안되고 다른어플은 잘되는데 지니만 네트워크연결해달라고 징징 됩니다	0
3629	개선부탁 바랍니다	0
3630	유튜브 인터닛 다 잘 되는데 지니 뮤직만 네트워크가 연결이 안된다고 뜨고있어요	0
3631	관리 진짜 못하시는거 같아요	0
3632	왜 안되는거죠	0
3633	자꾸 네트워크 오류뜨고 렉걸리고 지니뮤직만 그러네요 ㅡㅡ	0
3634	오늘 정기결제 다시했는데 아침에 보니까 플레이리스트 다 삭제되있는데 뭐에요 ㅡㅡ 다시 복구해줘요	0
3635	진짜 쓰레기 주기적으로 네트워크 터짐 심지어 네트워크 터지면 폰에 다운받아놓은 파일도 재생멈춤	0
3636	어느순간부터 네이트워크 안됀다면서 음악이 안나와요 이게 한두번이 아님 여러번 반복하다가 마침 아침 일찍 출근인데 노래가 안나오네	0
3637	앱이 오류가 너무 많이 나요	0
3638	플레이리스트 때문에 쓰긴 하는데 정말 바꾸고 싶네요	0
3639	매달꼬박 칼결제되면서 하루의 운전중만 음악듣는데 그마나 안되면 우짜자는건지가끔 버벅 오늘아침은 아예 로딩조차 안되고 넘심하네서비스 품질좀 신경쓰세요	0
3640	쫌 요즘 해지할까 고민중입니다	0
3641	지니가 갑자기 이상합니다	0
3642	분명 실시간 재생하는데 순서가 이상해요	0
3643	저 밑에 잇는 노래가 나온다던지	0
3644	폰으로 듣는데 갑자기 노래가 꺼지더니 그이후로 네트워크가 원활하게 연결되지않았다고하고 계속 안되네요	0
3645	뭡니까	0
3646	아침 출근길에 들으려고 년 잡았으나 일주일도 안가 서버 먹통되네	0
3647	원래 느렸지만 아예 분간 멈출줄이야 그냥 다 환불하려구요	0
3648	오래 사용해왔는데 이제 안쓸려고합니다	0
3649	앱 자체가 쓰레기 버리지에요 뭘 어찌 만들었길래 너무 느리고 멈추고 관리좀 잘해보세요	0
3650	다시 쓰는일은 없을테지만요	0
3651	인터페이스신경쓰기전에 안정성부터 신경쓰길 뭐가 되야 보기라도하지	0
3652	다른 어플은 데이터 연결 잘만 되는데 지니만 업뎃이후에도 안됌ㅋㅋㅋ 돈은 돈대로 나가고 음악 제대로 못듣는중	0
3653	매번 네트워크 못 찾아서 연결 끊어지고 다른앱들도 네트워크 없어서 못 찾으면 말도 안함	0
3654	모든 앱 정상 구동하는데 지니만 네트워크가 불안하다고 아무것도 안되더라고요 뭔 방법을 해도 안되고	0
3655	개빡쳐 로그인도 안되고 아이디찾기도 안되고 회원가입 누르면 가입되있다고 하고ㅡㅡ	0
3656	재생목록 음악들이 왜 자꾸 제멋대로 위치가 바뀌는건지 한두개가 가끔 바뀌는것도 아니고 여러곡들이 매일 뒤죽박죽 섞여대니까 미쳐버릴거 같음 지니 뮤직은 진짜 새기능을 추가하고 를 바꾸는거 보다는 안정화 작업부터 우선 해야될거 같음	0
3657	통신사 때문에 꽤 오래쓴거 같은데 앱이 진짜 정상적으로 작동한걸 본적이 없음	0
3658	어느순간부터 재생목록을 열면 지연이 생김 재생중인곡 포커스하는데 오래걸리고 답답함 개선해주세요	0
3659	하루만에 업데이트되더니 개선이됬네요	1
3660	굿	1
3661	음성명령 정말 구리기 그지없네요	0
3662	말 인식은 잘하는데 들어먹는 명령어가 너무나 부족하여 쓸모없는짓만합니다	0
3663	한시간뒤에 노래 꺼줘 이런 간단한것도 인식은하나 맞는 명령어가 없는지 한시간뒤에라는 노래를 트는 멍청함 개선이 필요합니다	0
3664	플레이리스트 안에서 정렬기능 개선 요망합니다	0
3665	플레이리스트 안에 곡 추가시 맨 아래에 추가되는데 맨 위로 추가되게 하든지 아니면 그렇게 정렬할 수 있도록 정렬조건 추가 부탁드립니다	0
3666	정말 많이 불편합니다	0
3667	멜론으로 다시 가야하나 고민될만큼	0
3668	아니 개발자 형님 버즈로 듣고 있는데 지니 화면 끄면 노래가 중간에 멈추고 그래서 화면 새로 키면 처음부터 다시 재생됩니다	0
3669	빨리 고쳐주세요	0
3670	너무 버벅거려요	0
3671	앱의 기능을 간소화시키고 최적화해야할 듯 합니다	0
3672	앱이 너무 버벅이는 탓에 사용자 경험이 현저히 나빠집니다	0
3673	노래 듣다보면 재생멈춤	0
3674	네트워크같은 말같지도않은 복사붙여넣기말고 노래 멈추면 재생중표시인데 초는안감 일시정지시켯다가 다시재생시키기전에는 때려죽여도 다시 혼자 재생안함	0
3675	데이터에 연결하고 쓰라는데 켜져있고 잘되는데 뭐 어쩌라는건지 알수가 없네요	0
3676	재생목록 들어가면 멈추고 노래 틀고 다른 음악 틀려고 해도 지니뮤직에 문제있다면서 멈추고 진짜 답답해 죽겠어요	0
3677	하루이틀만 이러겠지 싶었는데 몇개월동안 이러니 개선의 여지도 없어보이네요 다음달부터는 다른 어플 쓰겠습니다	0
3678	지니가 내 폰속의 를 요청하면 찾아서 플레이 할수 있을줄 알았음 이 어플은 지니를 사용하는데 보다 편리한 서비스의 제공이 아니라 사용자에게 구매를 유도하기 위한 목적으로 만들어졌다고만 보임	0
3679	안드로이드 업 될때마다 실행 안됨	0
3680	그리고 한번씩 네트워크 말썸임	0
3681	그런데 휴대폰 유튜브는 잘됨	0
3682	왜 멜론을 사용하는 지 알것 같음 별 하나도 아깝다	0
3683	다른 어플들유튜브네이버 전부 네트워크 원활하게 잘돌아가는데 왜 얘만 자꾸 연결안된다고 찡찡대는거에요	0
3684	서버 접속이 왜 계속 안되나요	0
3685	핸폰을 껏다켜도 앱을 지웠다	0
3686	다시 깔아도 계속 접속불가 뭔가요	0
3687	아니 왜 갑자기 오류뜨면서 노래들이 배속으로 재생되는거에요	0
3688	지니에 접속헸는데 데이터및 와이파이 다 켜져있는데 네트워크 오류라 뜹니다	0
3689	로그인도 그것 때문에 못하고 있습니다	0
3690	패드도 폰도 연결이 안됩니다	0
3691	서비스 중단한 겁니까 멜론이나 카카오 뮤직은 연결에 이상이 없는데 서버관리좀 제대로 하세요	0
3692	노래가 가끔 안 넘어가고 렉걸립니다	0
3693	개선 좀 하세요 진짜로	0
3694	아니 데이터가 날라간거 같은데 무슨 일이죠	0
3695	데이터가 안된다하네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ너만요 안되고 있어요ㅎㅎㅎ	0
3696	쓰레기 앱 인증고객센테 전화하면 왠 여성분 엄청 띠껍고주변 잠담 들리고	0
3697	카톡으로 로그인했는데 다른 곳에서 로그인되었다는 말과 함께 강제 로그아웃 그 뒤로 카카오톡 간편 로그인을 누르면 원래 있던 계정으로 로그인 하는게 아닌 자꾸 회원가입을 하라고 함 도대체 뭐냐 이게	0
3698	서버 또 터졌습니까	0
3699	홈피도 접속이 안되네요 덕분에 조용한 출근길이 되었습니다	0
3700	최대 재생곡이 개라 아쉬워요 최대 재생곡은 제한 없이 넣게 하면 타 경쟁 어플들과 차별이 될 것 같습니다	0
3701	너무 느려요	0
3702	위젯으로 재생시 잘 안멈추고 멈춤눌러도 반응 없이 초 가까이 그대로 멈춥니다	0
3703	노래는 잘 나와요	1
3704	몇년째 잘듣고있슴당	1
3705	근데 요즘 미리듣기처럼 분재생하고 담 노래 넘어가는데 이유 좀	0
3706	노래가 계속 끊기고요 화면이 꺼지면은 노래가 중간에 끊기고 재생이 안되요 분 노래를 끝까지 제대로 들은적이 없어요	0
3707	왜이러죠 아무짓도 안했는데 갑자기 음악이 배속 배속 정도로 재생돼요	0
3708	뻔히 터지고 있는데 뭔 네트워크 연결이 안됐다고 계속 나옵니까 앱이 진짜 문제 많긴한듯	0
3709	아니 앱만 눌르고 건드리지도 흔들지도 않았는데 자기혼자 음악 검색한다고 그러고 뒤로가기 눌러서 가면 자기 멋대로 또혼자 켜지고 삭제후 다시 깔아도 똑같고 핸드폰을 껏다 켜도 똑같네요	0
3710	엄청 엄청 불편하네요	0
3711	몇년째 지니만 쓰는데	0
3712	별점 0점이 있으면 주고싶음	0
3713	한곡 다시들으려고 뒤로가는버튼 누르면 다음곡이랑 겹쳐서나옴	0
3714	멜론하다 지니로 바꿨는데 멜론에는 있는 노래가 지니에는 없네요	0
3715	기본적으로 음악들이 별로 없어요	0
3716	별로 추천하고 싶지 않네요	0
3717	연결상태 원활하지 않다고 로그인도 안되는건 도대체 뭔가요ㅡㅡ	0
3718	전에 카카오톡으로 로그인 했는데 실수로 로그아웃 했더니 카카오톡으로 로그인 못하더라고요 아무튼 계정은 날라갔고요 영원히 못찾는 계정이 되었습니다	0
3719	이건 뭐 어쩔 수 없어고 계정 다시 만들었고요 플레이리스트 사진 변경이 안돼요	0
3720	분명히 네트워크연결되있는데연결안된다구자동로그아웃되구로그인두안되요	0
3721	걸그룹이나 여러사람이 부른 노래들은 가사 옆에 누가 부른건지 이름같은걸 써줬으면 좋겠습니다	0
3722	다 조아요	1
3723	지니로 노래 들으려고 하는데 갑자기 네트워크 연결상태가 안좋다고 하면서 연결이 안되네요	0
3724	유독 지니만 이런현상 일어나서 불편하네요	0
3725	간만에 음악 들으러 들어왔는데 왜 한곡만 계속 반복해서 플레이 되는건지 개발자님께서 설명을 해주시겠어요	0
3726	앱 왤케 무겁나요 무슨 한 곡 재생하고 다음 곡 재생될 때마나 앱이 응답하지 않는다고 나오네요	0
3727	업데이트 이후 여러곡들이 배속으로 재생됩니다	0
3728	최악이네요	0
3729	뭔 한곡 넘어갈때마다 재생중에 문제가 생겼다고 난리임	0
3730	원래 안그랬는데 오늘부터 갑자기 음악이 빠르게 재생됩니다 해결해 주세요ㅜㅡ	0
3731	이거 지금 새로 얼마전에 추가한 노래들이 막 배속으로 재생되는데 이거 왜이래요	0
3732	왜 갑자기 일부 몇곡들이 배속으로 들리고 재생되는거임	0
3733	순간 너무당황스러운데 몇시간째 똑같음	0
3734	지니 뮤직 이용권 구매하고 이용하다가 달째에 결제 한지 일 정도 되서 로그아웃을 했는데 다시 로그인 하려니까 가입했던 카카오 계정으로 로그인을 하려 했으나 회원가입 절차가 나오고 회원가입을 했더니 제가 샀던 이용권이 증발해버렸습니다	0
3735	만들었던 아이디로 비밀번호 찾기도 안되고 카카오 계정으로 로그인을 할려면 회원가입을 로그인 할 때마다 해야하는건가요 제 이용권 어디로 사라진거죠	0
3736	네트워크 연결 확인하라면서 아무것도 안뜨는건 머죠 서비스 이런식으로 하면서 이용료받으면 곤란하죠	0
3737	지니 쓴지 오래됐어요	1
3738	년그동안은 잘 써왔는데 요즘 왜 이렇게 느린건지 답답해서 성격 나빠짐	0
3739	리뷰 귀찮아서 잘 안쓰는데 참다참다 쓴다	0
3740	아 그리고 노래 듣고있는데 갑자기 멈춤	0
3741	한두번도 아니고 진짜나한테 왜그래 이제 갈아타라는거지	0
3742	앱 너무 느리고 네트워크 연결 안되는거 진짜 적당히 해라 멜론 넘어갑니다	0
3743	내가 다신 쓰나봐라 불편하기도 불편하고 가격도 비싸고 왜 도태된지 알거같음	0
3744	해지하기도 힘들고 사이트에서 한거면 사이트에서만 되고 앱에서한거면 앱에서만 되고 원 아까움	0
3745	포인트 혜택에 있던 음악감상을 왜 스마트 음악감상으로 바꿧는지 이해를 못하겠네요	0
3746	혜택존에있는 이용권 사용하면 다른 이용권 결제도 못하게 해놓으면서 로는 이용해야하는데 안되게 막아놓으셨고 정말 이해 못할 장사 하시는 거 같습니다	0
3747	노래재생이 안됩니다	0
3748	저만의 문제가 아닌가보네요	0
3749	피드백도없고	0
3750	처음에깔았는데 로그인을안하면 분받게못드러서 아쉬웠어요	0
3751	다좋아용	1
3752	데이터무제한이고 여태까지 잘됐는데 왜 오늘 데이터 연결이 안된다 그러고 재생도 로그인도 안돼	0
3753	왜 왜 왜 왜 왜	0
3754	오늘 업데이트했는데 깔끔하고 심플하면서 알록달록해요	1
3755	업데이트 잘한 것 같아요	1
3756	혹시 분 채워서 현재 사용 누적 팝업이 뜰 때 이전에는 작게 뜬 거 같은데 이번 업데이트로 길쭉하게 팝업이 뜨더라고요 글씨는 왼쪽에 몰려 오른쪽 빈 공간 때문에 이질감을 느낍니다 확인 부탁드려요	0
3757	시도때도 없이 끊김	0
3758	돈 내고 듣는데 이정도면 분 미리듣기가 더 나을 정도 혹시나 싶어 앱을 지웠다가 깔아도 여전 이거 쓰는 와중에도 끊김	0
3759	내플레이리스트 편집 역순만들어주세요	0
3760	최근에 추가한 노래들 들으려면 제일 아래까지 내려서 하나하나 선택하기 너무귀찮아요ㅠㅠ	0
3761	지금 와이파이든 데이터든 뭘로 들어가도 인터넷 연결이 안되있다고 뜨네요	0
3762	저만 그런게 아니라 제가 아는 지인다 그렇다고 하네요	0
3763	빨리 고쳐주세요	0
3764	그동안 이용권 결제하고 잘 듣다가 오늘 갑자기 다른건 잘되는데 유독 지니뮤직만 서버연결이 안돼네요	0
3765	원래 카드결제 였던게 갑자기 구글플레이스토어 결제로 바껴서 카드결제도못하고 돈은 더내고 결제하고싶어도 안하고싶네요	0
3766	데이터도잘터지는데 네트워크가원활하지않다고 노래가안되는이유가뭡니까	0
3767	진짜 돈내고 노래듣는데 출근길에 하나도 못듣고 가네요	0
3768	네트워크 오류이딴거 왜캐끄는지 돈받고 하는거면좀 똑바로 일좀하세요	0
3769	워치 단독 재생도 잘안됨	0
3770	상품 왜 만든거임	0
3771	귀찮아죽겠네	0
3772	카카오톡 로그인 관련하여 잠시 일때문에 로그아웃했었는데 다시 카카오톡으로 로그인할려고하니 로그인이 되지않고 회원가입을 하라고 합니다	0
3773	비닐번호찾기하니까 로그인한 로 비밀번호 찾으라고 합니다	0
3774	방법을 못찾겠어서 리뷰로 씁니다 제발좀 도와주시면 감사하겠습니다	0
3775	꾸준히 좋게사용하고있어요	1
3776	노래듣는게 유일한 힐링하는건데 갑자기 로그인이 안되니까 미칠거같습니다	0
3777	왜자꾸 중간에 꺼지나요	0
3778	진짜 돈아까움 블루투스 연결해서 들을때 끊어지길래 차랑 안맞는줄 알았는데 그냥 들어도 중간에 꺼짐 이현상 오래됐는데 안고치시나요	0
3779	어플이 아예 접속이 안되고 응답하지 않는다는 문구와 앱닫기대기 이 버튼이 떠서 앱닫기 누르면 어플이 튕기고 어플 접속만 하면 어플이 멈추는데 해결방법 없나요	0
